,Unnamed: 0,Away,Away Score,Location,Home,Home Score,OT,Notes,Date,Conference,Season,basicElo Away,basicElo Home,basicElo Error
41065,59089.0,North Dakota,5.0,at,Nebraska-Omaha,2.0,,Box,2013-02-09,WCHA,2013.0,,,
41066,59090.0,Alaska-Anchorage,1.0,at,Michigan Tech,6.0,,Box,2013-02-09,WCHA,2013.0,,,
41067,59091.0,Minnesota State,5.0,at,Minnesota-Duluth,1.0,,Box,2013-02-09,WCHA,2013.0,,,
41068,59096.0,Alabama-Huntsville,3.0,at,Penn State,4.0,,Box,2013-02-09,Non-Conference,2013.0,,,
41069,59093.0,Minnesota,3.0,at,St. Cloud State,4.0,,Box,2013-02-09,WCHA,2013.0,,,
41070,59094.0,Bemidji State,2.0,at,Wisconsin,3.0,,Box,2013-02-09,WCHA,2013.0,,,
41071,59085.0,Quinnipiac,3.0,at,Colgate,2.0,,Box,2013-02-09,ECAC,2013.0,,,
41072,59092.0,Denver,5.0,at,Colorado College,6.0,ot,Box,2013-02-09,WCHA,2013.0,,,
41073,59084.0,Princeton,1.0,at,Cornell,0.0,,Box,2013-02-09,ECAC,2013.0,,,
41074,59073.0,Air Force,2.0,at,Mercyhurst,2.0,ot,Box,2013-02-09,Atlantic Hockey,2013.0,,,
41075,59082.0,Rensselaer,6.0,at,Clarkson,2.0,,Box,2013-02-09,ECAC,2013.0,,,
41076,59080.0,Ferris State,0.0,at,Northern Michigan,3.0,,Box,2013-02-09,CCHA,2013.0,,,
41077,59079.0,Ohio State,3.0,at,Alaska,1.0,,Box,2013-02-09,CCHA,2013.0,,,
41078,59078.0,Miami,4.0,at,Western Michigan,0.0,,Box,2013-02-09,CCHA,2013.0,,,
41079,59077.0,Michigan,4.0,at,Notre Dame,6.0,,Box,2013-02-09,CCHA,2013.0,,,
41080,59076.0,Bowling Green,1.0,at,Michigan State,3.0,,Box,2013-02-09,CCHA,2013.0,,,
41081,59074.0,RIT,4.0,at,Robert Morris,3.0,,Box,2013-02-09,Atlantic Hockey,2013.0,,,
41082,59072.0,Canisius,0.0,at,Niagara,2.0,,Box,2013-02-09,Atlantic Hockey,2013.0,,,
41083,59083.0,Union,2.0,at,St. Lawrence,4.0,,Box,2013-02-09,ECAC,2013.0,,,
41084,59104.0,Massachusetts,2.0,at,Merrimack,4.0,,Box,2013-02-10,Hockey East,2013.0,,,
41085,59103.0,Providence,3.0,at,New Hampshire,3.0,ot,Box,2013-02-10,Hockey East,2013.0,,,
41086,59099.0,Connecticut,4.0,at,Bentley,1.0,,Box,2013-02-10,Atlantic Hockey,2013.0,,,
41087,59101.0,Dartmouth,1.0,at,Harvard,1.0,ot,Box,2013-02-10,ECAC,2013.0,,,
41088,59098.0,American Int'l,3.0,at,Army,0.0,,Box,2013-02-10,Atlantic Hockey,2013.0,,,
41089,59106.0,Bentley,0.0,at,Connecticut,9.0,,Box,2013-02-11,Atlantic Hockey,2013.0,,,
41090,59108.0,Boston University,4.0,vs.,Harvard,7.0,,Box,2013-02-11,"Beanpot (at TD Garden, Boston)",2013.0,,,
41091,59109.0,Northeastern,3.0,vs.,Boston College,6.0,,Box,2013-02-11,"Beanpot (at TD Garden, Boston)",2013.0,,,
41092,59111.0,Yale,0.0,at,Brown,1.0,,Box,2013-02-12,ECAC,2013.0,,,
41093,59113.0,Northern Michigan,2.0,at,Michigan Tech,8.0,,Box,2013-02-12,Non-Conference,2013.0,,,
41094,59115.0,New Hampshire,0.0,at,Providence,1.0,,Box,2013-02-13,Hockey East,2013.0,,,
41095,59135.0,St. Lawrence,2.0,at,Quinnipiac,1.0,,Box,2013-02-15,ECAC,2013.0,,,
41096,59137.0,Mass.-Lowell,6.0,at,Massachusetts,3.0,,Box,2013-02-15,Hockey East,2013.0,,,
41097,59138.0,Vermont,2.0,at,Northeastern,1.0,,Box,2013-02-15,Hockey East,2013.0,,,
41098,59139.0,Boston University,3.0,at,Maine,3.0,ot,Box,2013-02-15,Hockey East,2013.0,,,
41099,59140.0,Boston College,1.0,at,Merrimack,2.0,ot,Box,2013-02-15,Hockey East,2013.0,,,
41100,59145.0,Michigan Tech,2.0,at,Minnesota State,4.0,,Box,2013-02-15,WCHA,2013.0,,,
41101,59143.0,Minnesota,3.0,at,Wisconsin,2.0,,Box,2013-02-15,WCHA,2013.0,,,
41102,59144.0,Minnesota-Duluth,2.0,at,Bemidji State,4.0,,Box,2013-02-15,WCHA,2013.0,,,
41103,59134.0,Clarkson,3.0,at,Princeton,2.0,,Box,2013-02-15,ECAC,2013.0,,,
41104,59147.0,Oklahoma,1.0,at,Penn State,4.0,,,2013-02-15,Exhibition,2013.0,,,
41105,59142.0,Nebraska-Omaha,3.0,at,Alaska-Anchorage,0.0,,Box,2013-02-15,WCHA,2013.0,,,
41106,59132.0,Cornell,4.0,at,Dartmouth,2.0,,Box,2013-02-15,ECAC,2013.0,,,
41107,59133.0,Yale,2.0,at,Union,4.0,,Box,2013-02-15,ECAC,2013.0,,,
41108,59130.0,Colgate,1.0,at,Harvard,4.0,,Box,2013-02-15,ECAC,2013.0,,,
41109,59117.0,Robert Morris,3.0,at,Niagara,4.0,,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41110,59131.0,Brown,1.0,at,Rensselaer,5.0,,Box,2013-02-15,ECAC,2013.0,,,
41111,59119.0,Holy Cross,4.0,at,Connecticut,1.0,,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41112,59120.0,Canisius,1.0,at,Air Force,3.0,,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41113,59121.0,Sacred Heart,0.0,at,American Int'l,4.0,,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41114,59122.0,RIT,3.0,at,Mercyhurst,2.0,ot,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41115,59118.0,Army,3.0,at,Bentley,5.0,,Box,2013-02-15,Atlantic Hockey,2013.0,,,
41116,59125.0,Bowling Green,2.0,at,Ferris State,1.0,ot,Box,2013-02-15,CCHA,2013.0,,,
41117,59126.0,Northern Michigan,5.0,at,Michigan State,3.0,,Box,2013-02-15,CCHA,2013.0,,,
41118,59127.0,Notre Dame,1.0,at,Miami,3.0,,Box,2013-02-15,CCHA,2013.0,,,
41119,59128.0,Alaska,1.0,at,Lake Superior,5.0,,Box,2013-02-15,CCHA,2013.0,,,
41120,59124.0,Western Michigan,1.0,at,Ohio State,1.0,ot,Box,2013-02-15,CCHA,2013.0,,,
41121,59163.0,Brown,0.0,at,Union,2.0,,Box,2013-02-16,ECAC,2013.0,,,
41122,59176.0,Oklahoma,0.0,at,Penn State,3.0,,,2013-02-16,Exhibition,2013.0,,,
41123,59174.0,Nebraska-Omaha,6.0,at,Alaska-Anchorage,5.0,ot,Box,2013-02-16,WCHA,2013.0,,,
41124,59173.0,Michigan Tech,1.0,at,Minnesota State,6.0,,Box,2013-02-16,WCHA,2013.0,,,
41125,59172.0,Minnesota-Duluth,1.0,at,Bemidji State,1.0,ot,Box,2013-02-16,WCHA,2013.0,,,
41126,59170.0,Vermont,3.0,at,Northeastern,1.0,,Box,2013-02-16,Hockey East,2013.0,,,
41127,59169.0,Massachusetts,2.0,at,Mass.-Lowell,3.0,,Box,2013-02-16,Hockey East,2013.0,,,
41128,59168.0,Boston University,5.0,at,Maine,4.0,ot,Box,2013-02-16,Hockey East,2013.0,,,
41129,59165.0,Clarkson,1.0,at,Quinnipiac,2.0,,Box,2013-02-16,ECAC,2013.0,,,
41130,59164.0,St. Lawrence,3.0,at,Princeton,2.0,,Box,2013-02-16,ECAC,2013.0,,,
41131,59166.0,Cornell,2.0,at,Harvard,2.0,ot,Box,2013-02-16,ECAC,2013.0,,,
41132,59162.0,Colgate,4.0,at,Dartmouth,5.0,,Box,2013-02-16,ECAC,2013.0,,,
41133,59159.0,Western Michigan,3.0,at,Ohio State,6.0,,Box,2013-02-16,CCHA,2013.0,,,
41134,59158.0,Northern Michigan,2.0,at,Michigan State,4.0,,Box,2013-02-16,CCHA,2013.0,,,
41135,59157.0,Alaska,2.0,at,Lake Superior,4.0,,Box,2013-02-16,CCHA,2013.0,,,
41136,59161.0,Yale,1.0,at,Rensselaer,4.0,,Box,2013-02-16,ECAC,2013.0,,,
41137,59156.0,Bowling Green,3.0,at,Ferris State,4.0,,Box,2013-02-16,CCHA,2013.0,,,
41138,59154.0,Bentley,2.0,at,Army,2.0,ot,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41139,59153.0,RIT,5.0,at,Mercyhurst,3.0,,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41140,59152.0,American Int'l,9.0,at,Sacred Heart,1.0,,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41141,59151.0,Canisius,2.0,at,Air Force,3.0,,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41142,59150.0,Niagara,5.0,at,Robert Morris,6.0,ot,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41143,59149.0,Connecticut,4.0,at,Holy Cross,1.0,,Box,2013-02-16,Atlantic Hockey,2013.0,,,
41144,59181.0,New Hampshire,4.0,at,Boston College,4.0,ot,Box,2013-02-17,Hockey East,2013.0,,,
41145,59183.0,Minnesota,2.0,at,Wisconsin,3.0,,Box,2013-02-17,WCHA,2013.0,,,
41146,59178.0,Notre Dame,2.0,vs.,Miami,1.0,,Box,2013-02-17,CCHA,2013.0,,,
41147,59180.0,Merrimack,2.0,at,Providence,2.0,ot,Box,2013-02-17,Hockey East,2013.0,,,
41148,59185.0,Holy Cross,3.0,at,Sacred Heart,7.0,,Box,2013-02-19,Atlantic Hockey,2013.0,,,
41149,59187.0,Northeastern,5.0,at,Massachusetts,4.0,ot,Box,2013-02-19,Hockey East,2013.0,,,
41150,59204.0,Brown,4.0,at,Princeton,1.0,,Box,2013-02-22,ECAC,2013.0,,,
41151,59215.0,St. Cloud State,3.0,at,Colorado College,4.0,,Box,2013-02-22,WCHA,2013.0,,,
41152,59214.0,Minnesota-Duluth,3.0,at,Minnesota,5.0,,Box,2013-02-22,WCHA,2013.0,,,
41153,59212.0,Mass.-Lowell,3.0,at,Boston University,0.0,,Box,2013-02-22,Hockey East,2013.0,,,
41154,59211.0,New Hampshire,4.0,at,Vermont,3.0,,Box,2013-02-22,Hockey East,2013.0,,,
41155,59210.0,Maine,2.0,at,Massachusetts,0.0,,Box,2013-02-22,Hockey East,2013.0,,,
41156,59216.0,North Dakota,4.0,at,Denver,5.0,,Box,2013-02-22,WCHA,2013.0,,,
41157,59209.0,Northeastern,2.0,at,Providence,6.0,,Box,2013-02-22,Hockey East,2013.0,,,
41158,59207.0,Yale,1.0,at,Quinnipiac,4.0,,Box,2013-02-22,ECAC,2013.0,,,
41159,59206.0,Union,1.0,at,Colgate,4.0,,Box,2013-02-22,ECAC,2013.0,,,
41160,59205.0,Rensselaer,1.0,at,Cornell,4.0,,Box,2013-02-22,ECAC,2013.0,,,
41161,59203.0,Harvard,2.0,at,St. Lawrence,4.0,,Box,2013-02-22,ECAC,2013.0,,,
41162,59194.0,Sacred Heart,6.0,at,Bentley,6.0,ot,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41163,59200.0,Miami,5.0,at,Lake Superior,4.0,,Box,2013-02-22,CCHA,2013.0,,,
41164,59199.0,Michigan,5.0,at,Ohio State,3.0,,Box,2013-02-22,CCHA,2013.0,,,
41165,59198.0,Michigan State,1.0,at,Alaska,0.0,,Box,2013-02-22,CCHA,2013.0,,,
41166,59197.0,Notre Dame,3.0,at,Western Michigan,3.0,ot,Box,2013-02-22,CCHA,2013.0,,,
41167,59196.0,Northern Michigan,5.0,at,Bowling Green,2.0,,Box,2013-02-22,CCHA,2013.0,,,
41168,59193.0,Air Force,5.0,at,RIT,3.0,,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41169,59192.0,Connecticut,4.0,at,Army,3.0,,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41170,59191.0,Robert Morris,4.0,at,Canisius,2.0,,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41171,59190.0,Holy Cross,4.0,at,American Int'l,4.0,ot,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41172,59189.0,Mercyhurst,2.0,at,Niagara,4.0,,Box,2013-02-22,Atlantic Hockey,2013.0,,,
41173,59202.0,Dartmouth,0.0,at,Clarkson,4.0,,Box,2013-02-22,ECAC,2013.0,,,
41174,59235.0,Rensselaer,3.0,at,Colgate,2.0,ot,Box,2013-02-23,ECAC,2013.0,,,
41175,59236.0,Harvard,6.0,at,Clarkson,2.0,,Box,2013-02-23,ECAC,2013.0,,,
41176,59238.0,New Hampshire,1.0,at,Vermont,1.0,ot,Box,2013-02-23,Hockey East,2013.0,,,
41177,59239.0,Maine,2.0,at,Massachusetts,5.0,,Box,2013-02-23,Hockey East,2013.0,,,
41178,59240.0,Boston University,1.0,at,Mass.-Lowell,3.0,,Box,2013-02-23,Hockey East,2013.0,,,
41179,59225.0,Northern Michigan,3.0,at,Bowling Green,5.0,,Box,2013-02-23,CCHA,2013.0,,,
41180,59243.0,North Dakota,6.0,at,Denver,1.0,,Box,2013-02-23,WCHA,2013.0,,,
41181,59244.0,Minnesota-Duluth,2.0,at,Minnesota,2.0,ot,Box,2013-02-23,WCHA,2013.0,,,
41182,59245.0,St. Cloud State,5.0,at,Colorado College,2.0,,Box,2013-02-23,WCHA,2013.0,,,
41183,59247.0,US Under-18,3.0,at,Nebraska-Omaha,2.0,,,2013-02-23,Exhibition,2013.0,,,
41184,59234.0,Union,2.0,at,Cornell,4.0,,Box,2013-02-23,ECAC,2013.0,,,
41185,59241.0,Providence,3.0,at,Northeastern,2.0,,Box,2013-02-23,Hockey East,2013.0,,,
41186,59233.0,Brown,3.0,at,Quinnipiac,3.0,ot,Box,2013-02-23,ECAC,2013.0,,,
41187,59221.0,Air Force,1.0,at,RIT,2.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41188,59231.0,Dartmouth,3.0,at,St. Lawrence,2.0,,Box,2013-02-23,ECAC,2013.0,,,
41189,59229.0,Michigan,6.0,at,Ohio State,3.0,,Box,2013-02-23,CCHA,2013.0,,,
41190,59228.0,Miami,2.0,at,Lake Superior,1.0,,Box,2013-02-23,CCHA,2013.0,,,
41191,59227.0,Michigan State,2.0,at,Alaska,4.0,,Box,2013-02-23,CCHA,2013.0,,,
41192,59226.0,Notre Dame,1.0,at,Western Michigan,1.0,ot,Box,2013-02-23,CCHA,2013.0,,,
41193,59223.0,Niagara,4.0,at,Mercyhurst,2.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41194,59222.0,Connecticut,6.0,at,Army,3.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41195,59232.0,Yale,4.0,at,Princeton,3.0,,Box,2013-02-23,ECAC,2013.0,,,
41196,59220.0,Canisius,3.0,at,Robert Morris,6.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41197,59219.0,American Int'l,1.0,at,Holy Cross,4.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41198,59218.0,Bentley,1.0,at,Sacred Heart,3.0,,Box,2013-02-23,Atlantic Hockey,2013.0,,,
41199,59249.0,Boston College,2.0,at,Merrimack,1.0,ot,Box,2013-02-24,Hockey East,2013.0,,,
41200,59251.0,Penn State,0.0,at,Wisconsin,5.0,,Box,2013-02-24,Non-Conference,2013.0,,,
41201,59253.0,Sacred Heart,2.0,at,Holy Cross,4.0,,Box,2013-02-25,Atlantic Hockey,2013.0,,,
41202,59255.0,Penn State,3.0,at,Wisconsin,2.0,ot,Box,2013-02-25,Non-Conference,2013.0,,,
41203,59260.0,Mass.-Lowell,4.0,at,Boston College,2.0,,Box,2013-02-26,Hockey East,2013.0,,,
41204,59257.0,Army,1.0,at,American Int'l,4.0,,Box,2013-02-26,Atlantic Hockey,2013.0,,,
41205,59259.0,Merrimack,2.0,at,Boston University,5.0,,Box,2013-02-26,Hockey East,2013.0,,,
41206,59279.0,Quinnipiac,1.0,at,Harvard,2.0,ot,Box,2013-03-01,ECAC,2013.0,,,
41207,59294.0,Alaska-Anchorage,1.0,at,Alaska,2.0,ot,Box,2013-03-01,"Governor's Cup (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41208,59292.0,Wisconsin,4.0,at,Nebraska-Omaha,3.0,,Box,2013-03-01,WCHA,2013.0,,,
41209,59291.0,Minnesota State,1.0,at,Colorado College,4.0,,Box,2013-03-01,WCHA,2013.0,,,
41210,59290.0,Michigan Tech,3.0,at,St. Cloud State,5.0,,Box,2013-03-01,WCHA,2013.0,,,
41211,59289.0,Bemidji State,2.0,at,North Dakota,4.0,,Box,2013-03-01,WCHA,2013.0,,,
41212,59288.0,Denver,2.0,at,Minnesota,0.0,,Box,2013-03-01,WCHA,2013.0,,,
41213,59296.0,Alabama-Huntsville,2.0,at,Minnesota-Duluth,4.0,,Box,2013-03-01,Non-Conference,2013.0,,,
41214,59285.0,Boston College,3.0,at,Providence,2.0,,Box,2013-03-01,Hockey East,2013.0,,,
41215,59284.0,Massachusetts,2.0,at,New Hampshire,2.0,ot,Box,2013-03-01,Hockey East,2013.0,,,
41216,59283.0,Northeastern,1.0,at,Maine,3.0,,Box,2013-03-01,Hockey East,2013.0,,,
41217,59282.0,Merrimack,0.0,at,Mass.-Lowell,4.0,,Box,2013-03-01,Hockey East,2013.0,,,
41218,59280.0,Colgate,3.0,at,Yale,4.0,ot,Box,2013-03-01,ECAC,2013.0,,,
41219,59278.0,Cornell,4.0,at,Brown,1.0,,Box,2013-03-01,ECAC,2013.0,,,
41220,59286.0,Vermont,1.0,at,Boston University,3.0,,Box,2013-03-01,Hockey East,2013.0,,,
41221,59276.0,Princeton,2.0,at,Dartmouth,2.0,ot,Box,2013-03-01,ECAC,2013.0,,,
41222,59277.0,St. Lawrence,1.0,at,Union,5.0,,Box,2013-03-01,ECAC,2013.0,,,
41223,59262.0,Niagara,2.0,at,Air Force,5.0,,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41224,59263.0,Canisius,6.0,at,RIT,5.0,,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41225,59264.0,Bentley,1.0,at,American Int'l,2.0,,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41226,59266.0,Mercyhurst,3.0,at,Robert Morris,3.0,ot,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41227,59267.0,Sacred Heart,4.0,at,Connecticut,4.0,ot,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41228,59265.0,Holy Cross,6.0,at,Army,3.0,,Box,2013-03-01,Atlantic Hockey,2013.0,,,
41229,59270.0,Lake Superior,1.0,at,Northern Michigan,3.0,,Box,2013-03-01,CCHA,2013.0,,,
41230,59271.0,Bowling Green,3.0,at,Notre Dame,4.0,,Box,2013-03-01,CCHA,2013.0,,,
41231,59272.0,Ohio State,3.0,at,Miami,0.0,,Box,2013-03-01,CCHA,2013.0,,,
41232,59273.0,Ferris State,1.0,at,Michigan,4.0,,Box,2013-03-01,CCHA,2013.0,,,
41233,59275.0,Clarkson,0.0,at,Rensselaer,5.0,,Box,2013-03-01,ECAC,2013.0,,,
41234,59269.0,Western Michigan,5.0,at,Michigan State,2.0,,Box,2013-03-01,CCHA,2013.0,,,
41235,59320.0,Vermont,5.0,at,Boston University,2.0,,Box,2013-03-02,Hockey East,2013.0,,,
41236,59316.0,Quinnipiac,4.0,at,Dartmouth,1.0,,Box,2013-03-02,ECAC,2013.0,,,
41237,59318.0,Providence,5.0,at,Boston College,1.0,,Box,2013-03-02,Hockey East,2013.0,,,
41238,59319.0,Massachusetts,0.0,at,New Hampshire,4.0,,Box,2013-03-02,Hockey East,2013.0,,,
41239,59321.0,Northeastern,4.0,at,Maine,4.0,ot,Box,2013-03-02,Hockey East,2013.0,,,
41240,59331.0,Alabama-Huntsville,0.0,at,Minnesota-Duluth,4.0,,Box,2013-03-02,Non-Conference,2013.0,,,
41241,59324.0,Michigan Tech,5.0,at,St. Cloud State,1.0,,Box,2013-03-02,WCHA,2013.0,,,
41242,59325.0,Minnesota State,7.0,at,Colorado College,2.0,,Box,2013-03-02,WCHA,2013.0,,,
41243,59326.0,Wisconsin,6.0,at,Nebraska-Omaha,2.0,,Box,2013-03-02,WCHA,2013.0,,,
41244,59327.0,Bemidji State,2.0,at,North Dakota,2.0,ot,Box,2013-03-02,WCHA,2013.0,,,
41245,59329.0,Alaska,3.0,at,Alaska-Anchorage,1.0,,Box,2013-03-02,"Governor's Cup (at Sullivan Arena, Anchorage, Alaska)",2013.0,,,
41246,59315.0,St. Lawrence,1.0,at,Rensselaer,4.0,,Box,2013-03-02,ECAC,2013.0,,,
41247,59323.0,Denver,1.0,at,Minnesota,5.0,,Box,2013-03-02,WCHA,2013.0,,,
41248,59314.0,Cornell,1.0,at,Yale,2.0,,Box,2013-03-02,ECAC,2013.0,,,
41249,59308.0,Ferris State,1.0,at,Michigan,1.0,ot,Box,2013-03-02,CCHA,2013.0,,,
41250,59312.0,Clarkson,0.0,at,Union,4.0,,Box,2013-03-02,ECAC,2013.0,,,
41251,59298.0,Connecticut,4.0,at,Sacred Heart,0.0,,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41252,59299.0,Army,0.0,at,Holy Cross,2.0,,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41253,59300.0,RIT,2.0,at,Canisius,4.0,,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41254,59313.0,Princeton,2.0,at,Harvard,1.0,ot,Box,2013-03-02,ECAC,2013.0,,,
41255,59302.0,Robert Morris,1.0,at,Mercyhurst,1.0,ot,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41256,59301.0,American Int'l,4.0,at,Bentley,3.0,ot,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41257,59305.0,Bowling Green,1.0,at,Notre Dame,4.0,,Box,2013-03-02,CCHA,2013.0,,,
41258,59306.0,Ohio State,2.0,at,Miami,4.0,,Box,2013-03-02,CCHA,2013.0,,,
41259,59307.0,Western Michigan,0.0,at,Michigan State,1.0,,Box,2013-03-02,CCHA,2013.0,,,
41260,59309.0,Lake Superior,3.0,at,Northern Michigan,0.0,,Box,2013-03-02,CCHA,2013.0,,,
41261,59311.0,Colgate,1.0,at,Brown,5.0,,Box,2013-03-02,ECAC,2013.0,,,
41262,59303.0,Niagara,1.0,at,Air Force,6.0,,Box,2013-03-02,Atlantic Hockey,2013.0,,,
41263,59333.0,Mass.-Lowell,3.0,at,Merrimack,1.0,,Box,2013-03-03,Hockey East,2013.0,,,
41264,59353.0,Michigan State,2.0,at,Alaska,1.0,ot,Box,2013-03-08,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41265,59350.0,Colgate,2.0,at,St. Lawrence,4.0,,Box,2013-03-08,ECAC Tournament,2013.0,,,
41266,59351.0,Harvard,2.0,at,Dartmouth,1.0,,Box,2013-03-08,ECAC Tournament,2013.0,,,
41267,59354.0,Northern Michigan,2.0,at,Michigan,3.0,,Box,2013-03-08,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41268,59349.0,Clarkson,0.0,at,Brown,3.0,,Box,2013-03-08,ECAC Tournament,2013.0,,,
41269,59357.0,American Int'l,1.0,at,RIT,2.0,,Box,2013-03-08,AHA Tournament,2013.0,,,
41270,59358.0,Bentley,0.0,at,Canisius,4.0,,Box,2013-03-08,AHA Tournament,2013.0,,,
41271,59359.0,Sacred Heart,1.0,at,Robert Morris,4.0,,Box,2013-03-08,AHA Tournament,2013.0,,,
41272,59360.0,Army,1.0,at,Mercyhurst,3.0,,Box,2013-03-08,AHA Tournament,2013.0,,,
41273,59355.0,Bowling Green,0.0,at,Lake Superior,2.0,,Box,2013-03-08,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41274,59348.0,Cornell,4.0,at,Princeton,0.0,,Box,2013-03-08,ECAC Tournament,2013.0,,,
41275,59345.0,Minnesota,4.0,at,Bemidji State,3.0,,Box,2013-03-08,WCHA,2013.0,,,
41276,59335.0,Providence,3.0,at,Mass.-Lowell,0.0,,Box,2013-03-08,Hockey East,2013.0,,,
41277,59344.0,Alaska-Anchorage,1.0,at,Denver,7.0,,Box,2013-03-08,WCHA,2013.0,,,
41278,59343.0,Nebraska-Omaha,4.0,at,Minnesota-Duluth,5.0,,Box,2013-03-08,WCHA,2013.0,,,
41279,59342.0,Colorado College,0.0,at,Michigan Tech,2.0,,Box,2013-03-08,WCHA,2013.0,,,
41280,59341.0,St. Cloud State,4.0,at,Wisconsin,2.0,,Box,2013-03-08,WCHA,2013.0,,,
41281,59339.0,Boston University,4.0,at,Northeastern,2.0,,Box,2013-03-08,Hockey East,2013.0,,,
41282,59338.0,Massachusetts,3.0,at,Merrimack,4.0,ot,Box,2013-03-08,Hockey East,2013.0,,,
41283,59337.0,Maine,4.0,at,New Hampshire,3.0,,Box,2013-03-08,Hockey East,2013.0,,,
41284,59336.0,Boston College,4.0,at,Vermont,4.0,ot,Box,2013-03-08,Hockey East,2013.0,,,
41285,59346.0,North Dakota,4.0,at,Minnesota State,3.0,,Box,2013-03-08,WCHA,2013.0,,,
41286,59379.0,Michigan State,1.0,at,Alaska,4.0,,Box,2013-03-09,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41287,59380.0,Bowling Green,6.0,at,Lake Superior,3.0,,Box,2013-03-09,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41288,59381.0,Northern Michigan,2.0,at,Michigan,6.0,,Box,2013-03-09,"CCHA Tournament (at Carlson Center, Fairbanks, Alaska)",2013.0,,,
41289,59383.0,American Int'l,1.0,at,RIT,7.0,,Box,2013-03-09,AHA Tournament,2013.0,,,
41290,59377.0,Harvard,1.0,at,Dartmouth,4.0,,Box,2013-03-09,ECAC Tournament,2013.0,,,
41291,59385.0,Army,2.0,at,Mercyhurst,5.0,,Box,2013-03-09,AHA Tournament,2013.0,,,
41292,59386.0,Sacred Heart,1.0,at,Robert Morris,6.0,,Box,2013-03-09,AHA Tournament,2013.0,,,
41293,59376.0,Colgate,1.0,at,St. Lawrence,4.0,,Box,2013-03-09,ECAC Tournament,2013.0,,,
41294,59384.0,Bentley,1.0,at,Canisius,2.0,,Box,2013-03-09,AHA Tournament,2013.0,,,
41295,59375.0,Clarkson,3.0,at,Brown,4.0,,Box,2013-03-09,ECAC Tournament,2013.0,,,
41296,59372.0,North Dakota,1.0,at,Minnesota State,2.0,ot,Box,2013-03-09,WCHA,2013.0,,,
41297,59363.0,Merrimack,0.0,at,Massachusetts,3.0,,Box,2013-03-09,Hockey East,2013.0,,,
41298,59371.0,Nebraska-Omaha,0.0,at,Minnesota-Duluth,6.0,,Box,2013-03-09,WCHA,2013.0,,,
41299,59370.0,Colorado College,4.0,at,Michigan Tech,3.0,,Box,2013-03-09,WCHA,2013.0,,,
41300,59369.0,Minnesota,5.0,at,Bemidji State,1.0,,Box,2013-03-09,WCHA,2013.0,,,
41301,59368.0,St. Cloud State,2.0,at,Wisconsin,3.0,,Box,2013-03-09,WCHA,2013.0,,,
41302,59366.0,Boston College,7.0,at,Vermont,2.0,,Box,2013-03-09,Hockey East,2013.0,,,
41303,59365.0,Mass.-Lowell,4.0,at,Providence,1.0,,Box,2013-03-09,Hockey East,2013.0,,,
41304,59364.0,Northeastern,0.0,at,Boston University,5.0,,Box,2013-03-09,Hockey East,2013.0,,,
41305,59374.0,Cornell,4.0,at,Princeton,2.0,,Box,2013-03-09,ECAC Tournament,2013.0,,,
41306,59362.0,Maine,4.0,at,New Hampshire,4.0,ot,Box,2013-03-09,Hockey East,2013.0,,,
41307,59388.0,Alaska-Anchorage,1.0,at,Denver,6.0,,Box,2013-03-10,WCHA,2013.0,,,
